# Type,FX4000
# Serial Number,FX4K261305
# Timestamp,2026-06-10 11:45:45
# Integration Time (ms),50.0
# Average Count,3

Wavelength (nm),Intensity
253.15345847219936,1604.6666666666667
253.24452007795668,1624.0
253.33558337597373,1627.0
253.42664836551077,1590.0
253.517715045828,1595.3333333333333
253.6087834161856,1618.6666666666667
253.6998534758438,1649.0
253.7909252240628,1640.6666666666667
253.8819986601027,1623.3333333333333
253.97307378322387,1586.0
254.06415059268636,1575.6666666666667
254.15522908775046,1593.0
254.2463092676763,1595.3333333333333
254.33739113172416,1611.3333333333333
254.42847467915422,1627.3333333333333
254.51955990922661,1625.0
254.6106468212016,1626.0
254.7017354143394,1636.6666666666667
254.79282568790012,1588.0
254.88391764114405,1601.3333333333333
254.97501127333138,1582.3333333333333
255.06610658372225,1609.3333333333333
255.15720357157693,1615.3333333333333
255.24830223615558,1599.0
255.33940257671838,1598.3333333333333
255.4305045925256,1608.3333333333333
255.5216082828374,1581.6666666666667
255.61271364691396,1616.0
255.70382068401554,1642.0
255.79492939340224,1663.0
255.88603977433434,1657.0
255.97715182607203,1644.0
256.0682655478755,1606.0
256.159380939005,1586.6666666666667
256.2504979987206,1601.0
256.3416167262826,1612.6666666666667
256.43273712095123,1589.3333333333333
256.52385918198655,1604.0
256.6149829086489,1589.0
256.7061083001985,1613.0
256.7972353558954,1628.6666666666667
256.88836407499986,1644.3333333333333
256.97949445677216,1643.3333333333333
257.0706265004724,1623.0
257.1617602053608,1634.3333333333333
257.2528955706976,1631.0
257.344032595743,1622.0
257.4351712797572,1658.0
257.52631162200026,1638.3333333333333
257.61745362173264,1647.3333333333333
257.7085972782144,1648.6666666666667
257.79974259070565,1651.0
257.89088955846677,1650.0
257.9820381807578,1638.3333333333333
258.073188456839,1606.0
258.1643403859706,1630.0
258.25549396741275,1607.3333333333333
258.34664920042576,1650.3333333333333
258.4378060842697,1657.0
258.52896461820484,1640.6666666666667
258.6201248014914,1642.0
258.7112866333894,1633.3333333333333
258.8024501131593,1633.0
